Candidate ID|Office ID|Election ID|Office Name|Allowed Votes|Candidate First Name|Candidate Last Name|Candidate Credentials|Candidate Bio
9455|3794|1522|Vice President|1|Bruce|West||Armed with a background in finance and a keen eye for market trends, this professional has carved out a niche in the realm of investment banking. Their strategic insights and risk management expertise have propelled them to success, enabling them to navigate complex financial landscapes and deliver exceptional results for their clients.
9456|3794|1522|Vice President|1|Joan|Ryan|MA|
9457|3794|1522|Vice President|1|Albert|Garrett|DDS|With a background in software engineering and a knack for problem-solving, this individual has played a pivotal role in developing cutting-edge technology solutions for businesses across industries. Their innovative mindset and collaborative spirit have led to the creation of software platforms that streamline operations and drive organizational growth.
9458|3795|1522|Secretary|1|Maria|Watson|MSW|
9459|3795|1522|Secretary|1|Aaron|Garrett|BSN|
9460|3796|1522|President|1|Joseph|Morris|BSc|
9461|3796|1522|President|1|Teresa|Perez||
9462|3796|1522|President|1|Nathan|Morgan|DDS|
9463|3797|1523|Treasurer|1|Kathryn|Meyer|BSc|As a seasoned educator and advocate for lifelong learning, this individual has dedicated their career to empowering others through education. With a deep-rooted belief in the transformative power of knowledge, they have championed initiatives to improve access to education for all, regardless of background or circumstance. Their innovative teaching methods and commitment to fostering a culture of inclusivity have inspired countless students to reach their full potential and make a positive impact on the world.
9464|3798|1523|President|1|Charles|Marshall|DO|
9465|3798|1523|President|1|Jerry|Anderson||
9466|3798|1523|President|1|Christopher|Boyd|OD|
9467|3799|1523|Vice President|1|Ronald|Green||
9468|3799|1523|Vice President|1|Roger|Lee|DVM|
9469|3799|1523|Vice President|1|Ashley|Banks||
9470|3799|1523|Vice President|1|Kathryn|Snyder|PsyD|
9471|3800|1523|Secretary|1|Raymond|Phillips||
9472|3801|1524|Vice President|1|Jean|Marshall|DVM|
9473|3802|1524|President|1|Thomas|Kim|LLM|
9474|3802|1524|President|1|Donna|Vasquez||
9475|3802|1524|President|1|Joan|Flores|MPH|
9476|3803|1524|Secretary|1|Jason|Bryant||
9477|3803|1524|Secretary|1|Nicole|Morris||
9478|3803|1524|Secretary|1|Dennis|Simmons|MDiv|
9479|3803|1524|Secretary|1|Anthony|Lee|MDiv|
9480|3804|1524|Treasurer|1|Emily|Nichols||
9481|3804|1524|Treasurer|1|Jean|Hicks|MPA|
9482|3804|1524|Treasurer|1|Walter|Sanders||With a passion for innovation and problem-solving, this individual brings a wealth of experience in research and development to every project undertaken. Their dedication to pushing boundaries and exploring new possibilities has led to groundbreaking advancements in various fields, earning them recognition as a visionary thinker and a leader in their industry.
9483|3804|1524|Treasurer|1|Joan|Burton|BA|
9484|3805|1525|Treasurer|1|George|Owens||
9485|3805|1525|Treasurer|1|Steven|Meyer|OD|
9486|3805|1525|Treasurer|1|Jerry|Gordon||With a background in law and a passion for social justice, this individual has dedicated their career to fighting for the rights of the most vulnerable members of society. As a legal advocate and activist, they have worked tirelessly to challenge systemic injustice and hold those in power accountable for their actions.
9487|3805|1525|Treasurer|1|Anthony|Austin||An accomplished artist with a unique vision and a talent for storytelling, this individual has captivated audiences around the world with their creative work. From evocative paintings that explore the complexities of the human experience to thought-provoking installations that challenge conventional wisdom, they have established themselves as a leading voice in the art world. With a deep appreciation for beauty and a commitment to pushing artistic boundaries, they continue to inspire others with their creativity and passion.
9488|3806|1526|Treasurer|1|Linda|Hunter|MBA|
9489|3807|1527|President|1|Phyllis|Hart|PharmD|With a deep passion for environmental conservation, this individual has dedicated their career to researching sustainable agricultural practices and advocating for biodiversity protection. Their innovative approaches to land management have earned them recognition within the scientific community, and they continue to lead initiatives aimed at mitigating the impacts of climate change on ecosystems worldwide.
9490|3807|1527|President|1|Betty|Sims||
9491|3807|1527|President|1|Linda|Mitchell|DPT|
9492|3808|1527|Secretary|1|Timothy|Hanson|DDS|
9493|3808|1527|Secretary|1|Diana|Warren||
9494|3808|1527|Secretary|1|Justin|Simmons|MSc|
9495|3808|1527|Secretary|1|Nicole|Arnold||
9496|3809|1527|Treasurer|1|Sara|Palmer||
9497|3809|1527|Treasurer|1|Martha|Wagner||
9498|3809|1527|Treasurer|1|Bonnie|Henderson||
9499|3809|1527|Treasurer|1|Debra|Ford|MPH|An accomplished artist with a unique vision and a talent for storytelling, this individual has captivated audiences around the world with their creative work. From evocative paintings that explore the complexities of the human experience to thought-provoking installations that challenge conventional wisdom, they have established themselves as a leading voice in the art world. With a deep appreciation for beauty and a commitment to pushing artistic boundaries, they continue to inspire others with their creativity and passion.
9500|3810|1528|President|1|Laura|Shaw|MSLIS|
9501|3811|1528|Vice President|1|Stephanie|West|JD|
9502|3811|1528|Vice President|1|Richard|Pierce||
9503|3812|1528|Secretary|1|Amy|Daniels|BSc|
9504|3812|1528|Secretary|1|Patrick|Pearson||
9505|3812|1528|Secretary|1|Roy|Stephens|MFA|
9506|3812|1528|Secretary|1|Austin|Fernandez|BA|With a deep passion for environmental conservation, this individual has dedicated their career to researching sustainable agricultural practices and advocating for biodiversity protection. Their innovative approaches to land management have earned them recognition within the scientific community, and they continue to lead initiatives aimed at mitigating the impacts of climate change on ecosystems worldwide.
9507|3813|1528|Treasurer|1|Stephen|Butler||
9508|3813|1528|Treasurer|1|Connie|Cooper|MSW|
9509|3813|1528|Treasurer|1|Christine|Thomas||
9510|3813|1528|Treasurer|1|Nicole|Gutierrez||
9511|3814|1529|Vice President|2|Michelle|Hunter||
9512|3814|1529|Vice President|2|Benjamin|Matthews|PhD|
9513|3814|1529|Vice President|2|Jean|Flores||
9514|3814|1529|Vice President|2|Joan|White|BSN|
9515|3815|1529|Treasurer|1|Willie|Garcia||
9516|3815|1529|Treasurer|1|Deborah|Howell|PsyD|
9517|3815|1529|Treasurer|1|Mildred|Butler||With a background in social work and a passion for advocacy, this individual has dedicated their life to fighting for social justice and equality. Through their work with marginalized communities, they have witnessed firsthand the impact of systemic injustice and inequality on people's lives. Their tireless advocacy efforts, from organizing grassroots movements to lobbying for policy change, have helped to bring about meaningful progress in the fight for a more just and equitable society.
9518|3816|1529|President|1|Mildred|Rodriguez||
9519|3816|1529|President|1|Joan|Kelly||
9520|3816|1529|President|1|Victoria|Kim||
9521|3817|1529|Secretary|1|Eric|Welch||
9522|3817|1529|Secretary|1|Betty|Mccoy|LLM|
9523|3817|1529|Secretary|1|Justin|Chavez||
9524|3818|1530|President|1|Jennifer|Brooks||
9525|3818|1530|President|1|Anthony|Hernandez|DDS|
9526|3818|1530|President|1|Eric|Lane||
9527|3819|1530|Vice President|1|Albert|Hayes||
9528|3819|1530|Vice President|1|Susan|Morales||
9529|3820|1531|Vice President|2|Daniel|Campbell||
9530|3820|1531|Vice President|2|Mildred|Adams|MDiv|
9531|3821|1532|President|1|Sara|Baker|OD|
9532|3822|1532|Treasurer|1|George|Simmons|DC|
9533|3822|1532|Treasurer|1|Louis|Nelson||
9534|3822|1532|Treasurer|1|Kimberly|Austin|MPH|
9535|3823|1533|President|1|Larry|White||
9536|3823|1533|President|1|Kathleen|Vasquez||
9537|3823|1533|President|1|Carl|Vasquez|MPH|
9538|3823|1533|President|1|Henry|Rose||
9539|3824|1534|Secretary|1|Roger|Simpson|JD|
9540|3825|1534|President|1|Betty|Hudson||
9541|3825|1534|President|1|Jonathan|Hughes||
9542|3825|1534|President|1|Victor|Tucker|MFA|A dedicated advocate for social justice and equality, this individual has spent their career working tirelessly to empower marginalized communities and promote positive change. Through their work in grassroots organizing and policy advocacy, they have made significant strides towards creating a more inclusive and equitable society for all.
9543|3825|1534|President|1|Anne|Cunningham||
9544|3826|1534|Vice President|2|Jonathan|Shaw||
9545|3826|1534|Vice President|2|Stephen|Ford|MSW|
9546|3826|1534|Vice President|2|Louis|James||
9547|3827|1535|President|1|Betty|Henderson||
9548|3827|1535|President|1|Michael|Cruz|MSLIS|
9549|3827|1535|President|1|Louise|Griffin||With a background in technology and a flair for innovation, this individual has played a key role in driving digital transformation across a wide range of industries. Their expertise in software development and project management has enabled organizations to streamline operations, increase efficiency, and stay ahead of the curve in an ever-evolving marketplace.
9550|3828|1536|Secretary|1|Kimberly|Taylor|MD|
9551|3828|1536|Secretary|1|Willie|Tucker|BSN|
9552|3829|1536|President|1|Willie|Ramirez|MSLIS|
9553|3829|1536|President|1|Julie|Hamilton|PharmD|
9554|3829|1536|President|1|Bonnie|Banks|MSLIS|
9555|3830|1537|President|1|Cheryl|Russell|DVM|
9556|3830|1537|President|1|Laura|Grant||
9557|3830|1537|President|1|Andrew|Garcia||
9558|3830|1537|President|1|George|Stevens|MSc|
9559|3831|1537|Treasurer|1|Melissa|Coleman|OD|
9560|3832|1537|Vice President|2|Joshua|Rogers||
9561|3832|1537|Vice President|2|Walter|Nelson|PsyD|
9562|3833|1538|Secretary|1|Susan|Kelly||
9563|3833|1538|Secretary|1|Roger|Henderson||
9564|3833|1538|Secretary|1|Samuel|Burns|JD|
9565|3833|1538|Secretary|1|Gregory|Wood|LLM|
9566|3834|1538|Vice President|1|Michelle|Rogers||
9567|3835|1538|President|1|Laurie|Young||
9568|3835|1538|President|1|Darlene|Campbell|BSN|
9569|3836|1539|Treasurer|1|Lawrence|Phillips||
9570|3836|1539|Treasurer|1|Alexander|Long||With a background in journalism and a passion for storytelling, this individual has dedicated their career to shining a light on important issues and amplifying the voices of those who are often overlooked. Through their work as a writer and reporter, they have challenged the status quo and sparked meaningful conversations about pressing social and political issues.
9571|3837|1539|Vice President|1|Shirley|Dunn|MDiv|
9572|3837|1539|Vice President|1|Ronald|Edwards||
9573|3838|1539|Secretary|1|Timothy|Wilson|BSN|
9574|3838|1539|Secretary|1|Dennis|Stevens||
9575|3838|1539|Secretary|1|Ethan|Hall||
9576|3838|1539|Secretary|1|Eric|Nelson|MEd|
9577|3839|1540|Treasurer|1|Kathryn|Nelson||A seasoned educator with a flair for curriculum development, this individual has spent years shaping the minds of future generations. Their commitment to fostering a love of learning and critical thinking skills among students has earned them accolades from colleagues and students alike, establishing them as a respected figure in the field of education.
9578|3839|1540|Treasurer|1|Deborah|Burns|JD|
9579|3839|1540|Treasurer|1|Charles|Moreno|BSN|
9580|3839|1540|Treasurer|1|Kathleen|Rogers|RN|
9581|3840|1541|Secretary|1|Jacob|Ferguson||
9582|3840|1541|Secretary|1|Stephen|Peterson|DDS|
9583|3840|1541|Secretary|1|Juan|Stewart|BSN|
9584|3841|1541|Vice President|1|Louis|Hall|OD|
9585|3841|1541|Vice President|1|Darlene|Phillips||
9586|3841|1541|Vice President|1|Charles|Marshall|DPT|
9587|3842|1541|Treasurer|1|Victoria|Phillips|DPT|
9588|3842|1541|Treasurer|1|Amanda|Jacobs||
9589|3842|1541|Treasurer|1|Julie|Hansen|BSN|With a background in psychology and a passion for mental health advocacy, this individual has dedicated their career to breaking down stigma and expanding access to quality mental healthcare services. Their work in community outreach and counseling has provided support and healing to countless individuals navigating life's challenges.
9590|3842|1541|Treasurer|1|Rachel|Greene||
